Hora,Contexto del evento,Componente,Nombre evento,Descripción,Origen,Dirección IP,UserId
"18/03/25, 15:41:16",Tarea: Tickets Supermercado,Archivos enviados,Un fichero ha sido subido.,The user with id &#039;296791&#039; has uploaded a file to the submission with id &#039;8283830&#039; in the assignment activity with course module id &#039;2909687&#039;.,web,2001:720:1014:f403:3d20:bc98:f170:7c44,b2533487
"18/03/25, 15:41:16",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;296791&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,2001:720:1014:f403:3d20:bc98:f170:7c44,b2533487
"18/03/25, 15:40:55",Tarea: Tickets Supermercado,Tarea,Formulario de entrega visto.,The user with id &#039;296791&#039; viewed their submission for the assignment with course module id &#039;2909687&#039;.,web,2001:720:1014:f403:3d20:bc98:f170:7c44,b2533487
"18/03/25, 15:40:55",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;296791&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,2001:720:1014:f403:3d20:bc98:f170:7c44,b2533487
"18/03/25, 15:33:30",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;296791&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,2001:720:1014:f403:3d20:bc98:f170:7c44,b2533487
"18/03/25, 15:33:30",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;296791&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,2001:720:1014:f403:3d20:bc98:f170:7c44,b2533487
"18/03/25, 15:33:26",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;296791&#039; viewed the course with id &#039;85837&#039;.,web,2001:720:1014:f403:3d20:bc98:f170:7c44,b2533487
"18/03/25, 14:35:45",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;300429&#039; viewed the course with id &#039;85837&#039;.,web,77.208.161.168,fed59647
"18/03/25, 14:11:17",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;267554&#039; viewed the course with id &#039;85837&#039;.,web,5.224.198.100,1ecbdb49
"18/03/25, 14:11:04",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;267554&#039; viewed the course with id &#039;85837&#039;.,web,5.224.198.100,1ecbdb49
"18/03/25, 14:10:39",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;267554&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,5.224.198.100,1ecbdb49
"18/03/25, 14:10:38",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;267554&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,5.224.198.100,1ecbdb49
"18/03/25, 13:49:28",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;298450&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,2a0c:5a82:a401:c700:319d:7ac6:50b9:53f4,c1ca91f8
"18/03/25, 13:49:27",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;298450&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,2a0c:5a82:a401:c700:319d:7ac6:50b9:53f4,c1ca91f8
"18/03/25, 13:49:08",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;298450&#039; viewed the course with id &#039;85837&#039;.,web,2a0c:5a82:a401:c700:319d:7ac6:50b9:53f4,c1ca91f8
"18/03/25, 13:36:15",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;268434&#039; viewed the course with id &#039;85837&#039;.,web,84.121.103.207,9eebf4ff
"18/03/25, 13:36:06",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Perfil de usuario visto,The user with id &#039;268434&#039; viewed the profile for the user with id &#039;300680&#039; in the course with id &#039;85837&#039;.,web,84.121.103.207,9eebf4ff
"18/03/25, 13:35:56",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Perfil de usuario visto,The user with id &#039;268434&#039; viewed the profile for the user with id &#039;297043&#039; in the course with id &#039;85837&#039;.,web,84.121.103.207,9eebf4ff
"18/03/25, 13:35:51",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;304385&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,90.171.0.29,86e0d002
"18/03/25, 13:35:51",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;304385&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,90.171.0.29,86e0d002
"18/03/25, 13:35:51",Tarea: Tickets Supermercado,Tarea,Se ha enviado una entrega,The user with id &#039;304385&#039; has submitted the submission with id &#039;8220542&#039; for the assignment with course module id &#039;2909687&#039;.,web,90.171.0.29,86e0d002
"18/03/25, 13:35:51",Tarea: Tickets Supermercado,Archivos enviados,Entrega creada.,The user with id &#039;304385&#039; created a file submission and uploaded &#039;1&#039; file/s in the assignment with course module id &#039;2909687&#039;.,web,90.171.0.29,86e0d002
"18/03/25, 13:35:51",Tarea: Tickets Supermercado,Archivos enviados,Un fichero ha sido subido.,The user with id &#039;304385&#039; has uploaded a file to the submission with id &#039;8220542&#039; in the assignment activity with course module id &#039;2909687&#039;.,web,90.171.0.29,86e0d002
"18/03/25, 13:35:51",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;304385&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,90.171.0.29,86e0d002
"18/03/25, 13:35:31",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Perfil de usuario visto,The user with id &#039;268434&#039; viewed the profile for the user with id &#039;305089&#039; in the course with id &#039;85837&#039;.,web,84.121.103.207,9eebf4ff
"18/03/25, 13:35:28",Archivo: Grupos Iniciales Proyecto 2025,Recurso,Módulo de curso visto,The user with id &#039;268434&#039; viewed the &#039;resource&#039; activity with course module id &#039;2417081&#039;.,web,84.121.103.207,9eebf4ff
"18/03/25, 13:35:00",URL: Representante y miembros de los equipos de proyecto 2025,URL,Módulo de curso visto,The user with id &#039;268434&#039; viewed the &#039;url&#039; activity with course module id &#039;2417082&#039;.,web,84.121.103.207,9eebf4ff
"18/03/25, 13:34:51",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;268434&#039; viewed the course with id &#039;85837&#039;.,web,84.121.103.207,9eebf4ff
"18/03/25, 13:32:44",Tarea: Tickets Supermercado,Tarea,Formulario de entrega visto.,The user with id &#039;304385&#039; viewed their submission for the assignment with course module id &#039;2909687&#039;.,web,90.171.0.29,86e0d002
"18/03/25, 13:32:43",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;304385&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,90.171.0.29,86e0d002
"18/03/25, 13:28:43",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;304385&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,90.171.0.29,86e0d002
"18/03/25, 13:28:43",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;304385&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,90.171.0.29,86e0d002
"18/03/25, 13:28:37",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;304385&#039; viewed the course with id &#039;85837&#039;.,web,90.171.0.29,86e0d002
"18/03/25, 13:12:24",Archivo: Cómo preparar una presentación,Recurso,Módulo de curso visto,The user with id &#039;302336&#039; viewed the &#039;resource&#039; activity with course module id &#039;2417084&#039;.,web,88.17.221.142,d821ef09
"18/03/25, 13:12:12",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.142,d821ef09
"18/03/25, 13:10:50",URL: Representante y miembros de los equipos de proyecto 2025,URL,Módulo de curso visto,The user with id &#039;302336&#039; viewed the &#039;url&#039; activity with course module id &#039;2417082&#039;.,web,88.17.221.142,d821ef09
"18/03/25, 13:10:46",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;294802&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,5.224.166.160,8aebb09a
"18/03/25, 13:10:46",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;294802&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,5.224.166.160,8aebb09a
"18/03/25, 13:10:28",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.142,d821ef09
"18/03/25, 13:10:08",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;302336&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,88.17.221.142,d821ef09
"18/03/25, 13:10:07",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;302336&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,88.17.221.142,d821ef09
"18/03/25, 13:09:33",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.142,d821ef09
"18/03/25, 12:54:02",URL: Representante y miembros de los equipos de proyecto 2025,URL,Módulo de curso visto,The user with id &#039;267728&#039; viewed the &#039;url&#039; activity with course module id &#039;2417082&#039;.,web,77.224.142.250,d5b1d0ce
"18/03/25, 12:53:45",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;267728&#039; viewed the course with id &#039;85837&#039;.,web,77.224.142.250,d5b1d0ce
"18/03/25, 11:55:01",URL: Representante y miembros de los equipos de proyecto 2025,URL,Módulo de curso visto,The user with id &#039;303680&#039; viewed the &#039;url&#039; activity with course module id &#039;2417082&#039;.,web,80.103.78.88,eb90bed5
"18/03/25, 11:54:41",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;303680&#039; viewed the course with id &#039;85837&#039;.,web,80.103.78.88,eb90bed5
"18/03/25, 10:43:58",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;297934&#039; viewed the course with id &#039;85837&#039;.,web,178.237.228.33,bd80f01c
"18/03/25, 10:43:46",Tarea: Tidyverse Race (sprint),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;297934&#039; has viewed the submission status page for the assignment with course module id &#039;2417059&#039;.,web,178.237.228.33,bd80f01c
"18/03/25, 10:43:46",Tarea: Tidyverse Race (sprint),Tarea,Módulo de curso visto,The user with id &#039;297934&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417059&#039;.,web,178.237.228.33,bd80f01c
"18/03/25, 10:43:28",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;297934&#039; viewed the course with id &#039;85837&#039;.,web,178.237.228.33,bd80f01c
"18/03/25, 10:34:35",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;303385&#039; viewed the course with id &#039;85837&#039;.,web,88.18.171.62,6cd957b7
"18/03/25, 10:34:15",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Usuario,Informe de notas de usuario visto,The user with id &#039;303385&#039; viewed the user report in the gradebook.,web,88.18.171.62,6cd957b7
"18/03/25, 10:34:12",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;303385&#039; viewed the course with id &#039;85837&#039;.,web,88.18.171.62,6cd957b7
"18/03/25, 10:33:54",Asistencia: CONTROL DE ASISTENCIA ONLINE,Asistencia,Informe de sesión visto,User with id 303385 viewed attendance sessions for student with id 303385,web,88.18.171.62,6cd957b7
"18/03/25, 10:33:29",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;303385&#039; viewed the course with id &#039;85837&#039;.,web,88.18.171.62,6cd957b7
"18/03/25, 09:45:05",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;267728&#039; viewed the course with id &#039;85837&#039;.,web,77.224.142.250,d5b1d0ce
"18/03/25, 09:10:36",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;305739&#039; viewed the course with id &#039;85837&#039;.,web,90.69.79.109,612cb0a9
"18/03/25, 09:10:32",Tarea: Tidyverse Race (sprint),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;305739&#039; has viewed the submission status page for the assignment with course module id &#039;2417059&#039;.,web,90.69.79.109,612cb0a9
"18/03/25, 09:10:31",Tarea: Tidyverse Race (sprint),Tarea,Módulo de curso visto,The user with id &#039;305739&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417059&#039;.,web,90.69.79.109,612cb0a9
"18/03/25, 09:09:51",URL: Representante y miembros de los equipos de proyecto 2025,URL,Módulo de curso visto,The user with id &#039;305739&#039; viewed the &#039;url&#039; activity with course module id &#039;2417082&#039;.,web,90.69.79.109,612cb0a9
"18/03/25, 09:09:38",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;305739&#039; viewed the course with id &#039;85837&#039;.,web,90.69.79.109,612cb0a9
"18/03/25, 00:28:24",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;302336&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,88.17.221.142,d821ef09
"18/03/25, 00:28:24",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;302336&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 22:01:49",URL: Representante y miembros de los equipos de proyecto 2025,URL,Módulo de curso visto,The user with id &#039;297934&#039; viewed the &#039;url&#039; activity with course module id &#039;2417082&#039;.,web,178.237.228.33,bd80f01c
"17/03/25, 22:01:31",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;297934&#039; viewed the course with id &#039;85837&#039;.,web,178.237.228.33,bd80f01c
"17/03/25, 21:01:31",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Perfil de usuario visto,The user with id &#039;304829&#039; viewed the profile for the user with id &#039;22872&#039; in the course with id &#039;85837&#039;.,web,91.106.19.220,839606fd
"17/03/25, 21:00:58",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Lista de usuarios vista,The user with id &#039;304829&#039; viewed the list of users in the course with id &#039;85837&#039;.,web,91.106.19.220,839606fd
"17/03/25, 21:00:53",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;304829&#039; viewed the course with id &#039;85837&#039;.,web,91.106.19.220,839606fd
"17/03/25, 21:00:45",Tarea: Tarea Introduction to the Tidyverse,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;304829&#039; has viewed the submission status page for the assignment with course module id &#039;2417058&#039;.,web,91.106.19.220,839606fd
"17/03/25, 21:00:44",Tarea: Tarea Introduction to the Tidyverse,Tarea,Módulo de curso visto,The user with id &#039;304829&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417058&#039;.,web,91.106.19.220,839606fd
"17/03/25, 21:00:02",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;304829&#039; viewed the course with id &#039;85837&#039;.,web,91.106.19.220,839606fd
"17/03/25, 20:08:51",Archivo: Grupos Iniciales Proyecto 2025,Recurso,Módulo de curso visto,The user with id &#039;302336&#039; viewed the &#039;resource&#039; activity with course module id &#039;2417081&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 20:08:40",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 20:08:36",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;302336&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 20:08:36",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;302336&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 20:08:36",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 20:08:35",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 20:08:32",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 20:08:31",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 20:08:30",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 20:08:29",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 20:08:28",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 20:08:27",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 20:08:26",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 20:08:25",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 20:08:22",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 20:08:21",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.142,d821ef09
"17/03/25, 19:43:52",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;305517&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,84.121.102.102,69863b9a
"17/03/25, 19:43:52",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;305517&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,84.121.102.102,69863b9a
"17/03/25, 19:43:23",URL: Representante y miembros de los equipos de proyecto 2025,URL,Módulo de curso visto,The user with id &#039;305517&#039; viewed the &#039;url&#039; activity with course module id &#039;2417082&#039;.,web,84.121.102.102,69863b9a
"17/03/25, 19:43:19",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;304887&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,90.68.35.178,d82ed844
"17/03/25, 19:43:19",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;304887&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,90.68.35.178,d82ed844
"17/03/25, 19:43:19",Tarea: Tickets Supermercado,Tarea,Se ha enviado una entrega,The user with id &#039;304887&#039; has submitted the submission with id &#039;8260960&#039; for the assignment with course module id &#039;2909687&#039;.,web,90.68.35.178,d82ed844
"17/03/25, 19:43:18",Tarea: Tickets Supermercado,Archivos enviados,Entrega creada.,The user with id &#039;304887&#039; created a file submission and uploaded &#039;1&#039; file/s in the assignment with course module id &#039;2909687&#039;.,web,90.68.35.178,d82ed844
"17/03/25, 19:43:18",Tarea: Tickets Supermercado,Archivos enviados,Un fichero ha sido subido.,The user with id &#039;304887&#039; has uploaded a file to the submission with id &#039;8260960&#039; in the assignment activity with course module id &#039;2909687&#039;.,web,90.68.35.178,d82ed844
"17/03/25, 19:43:18",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;304887&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,90.68.35.178,d82ed844
"17/03/25, 19:43:14",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;305517&#039; viewed the course with id &#039;85837&#039;.,web,84.121.102.102,69863b9a
"17/03/25, 19:42:59",Tarea: Tickets Supermercado,Tarea,Formulario de entrega visto.,The user with id &#039;304887&#039; viewed their submission for the assignment with course module id &#039;2909687&#039;.,web,90.68.35.178,d82ed844
"17/03/25, 19:42:58",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;304887&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,90.68.35.178,d82ed844
"17/03/25, 19:42:47",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;305517&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,84.121.102.102,69863b9a
"17/03/25, 19:42:46",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;305517&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,84.121.102.102,69863b9a
"17/03/25, 19:36:38",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;294507&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,169.155.235.3,1dc7f785
"17/03/25, 19:36:37",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;294507&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,169.155.235.3,1dc7f785
"17/03/25, 19:36:37",Tarea: Tickets Supermercado,Tarea,Se ha enviado una entrega,The user with id &#039;294507&#039; has submitted the submission with id &#039;8239100&#039; for the assignment with course module id &#039;2909687&#039;.,web,169.155.235.3,1dc7f785
"17/03/25, 19:36:37",Tarea: Tickets Supermercado,Archivos enviados,Entrega creada.,The user with id &#039;294507&#039; created a file submission and uploaded &#039;1&#039; file/s in the assignment with course module id &#039;2909687&#039;.,web,169.155.235.3,1dc7f785
"17/03/25, 19:36:37",Tarea: Tickets Supermercado,Archivos enviados,Un fichero ha sido subido.,The user with id &#039;294507&#039; has uploaded a file to the submission with id &#039;8239100&#039; in the assignment activity with course module id &#039;2909687&#039;.,web,169.155.235.3,1dc7f785
"17/03/25, 19:36:37",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;294507&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,169.155.235.3,1dc7f785
"17/03/25, 19:36:21",Tarea: Tickets Supermercado,Tarea,Formulario de entrega visto.,The user with id &#039;294507&#039; viewed their submission for the assignment with course module id &#039;2909687&#039;.,web,169.155.235.3,1dc7f785
"17/03/25, 19:36:21",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;294507&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,169.155.235.3,1dc7f785
"17/03/25, 19:34:24",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;294507&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,169.155.235.3,1dc7f785
"17/03/25, 19:34:24",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;294507&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,169.155.235.3,1dc7f785
"17/03/25, 19:32:18",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;304887&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,90.68.35.178,d82ed844
"17/03/25, 19:32:18",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;304887&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,90.68.35.178,d82ed844
"17/03/25, 19:05:42",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;294290&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,178.239.250.84,7895efad
"17/03/25, 19:05:42",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;294290&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,178.239.250.84,7895efad
"17/03/25, 19:05:42",Tarea: Tickets Supermercado,Tarea,Se ha enviado una entrega,The user with id &#039;294290&#039; has submitted the submission with id &#039;8282446&#039; for the assignment with course module id &#039;2909687&#039;.,web,178.239.250.84,7895efad
"17/03/25, 19:05:42",Tarea: Tickets Supermercado,Archivos enviados,Entrega creada.,The user with id &#039;294290&#039; created a file submission and uploaded &#039;1&#039; file/s in the assignment with course module id &#039;2909687&#039;.,web,178.239.250.84,7895efad
"17/03/25, 19:05:42",Tarea: Tickets Supermercado,Archivos enviados,Un fichero ha sido subido.,The user with id &#039;294290&#039; has uploaded a file to the submission with id &#039;8282446&#039; in the assignment activity with course module id &#039;2909687&#039;.,web,178.239.250.84,7895efad
"17/03/25, 19:05:42",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;294290&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,178.239.250.84,7895efad
"17/03/25, 19:05:18",Tarea: Tickets Supermercado,Tarea,Formulario de entrega visto.,The user with id &#039;294290&#039; viewed their submission for the assignment with course module id &#039;2909687&#039;.,web,178.239.250.84,7895efad
"17/03/25, 19:05:17",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;294290&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,178.239.250.84,7895efad
"17/03/25, 19:01:51",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;294290&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,178.239.250.84,7895efad
"17/03/25, 19:01:50",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;294290&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,178.239.250.84,7895efad
"17/03/25, 18:54:22",Tarea: Tickets Supermercado,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;304418&#039; has viewed the submission status page for the assignment with course module id &#039;2909687&#039;.,web,81.202.230.172,2328c427
"17/03/25, 18:54:22",Tarea: Tickets Supermercado,Tarea,Módulo de curso visto,The user with id &#039;304418&#039; viewed the &#039;assign&#039; activity with course module id &#039;2909687&#039;.,web,81.202.230.172,2328c427
